sample_id,image_path,label,stage
1002,007467.jpg,5450,train
1003,011441.jpg,6439,train
1004,075438.jpg,4151,train
1005,165400.jpg,3524,train
1006,006873.jpg,719,train
1007,000715.jpg,6461,test
1008,103252.jpg,5494,train
1009,125839.jpg,9024,val
1010,180499.jpg,1519,val
1011,186553.jpg,9728,train
1012,155989.jpg,6046,val
1013,017251.jpg,2134,train
1014,021657.jpg,5386,train
1015,050303.jpg,7320,train
1016,022138.jpg,2483,train
1017,020315.jpg,10083,train
1018,090586.jpg,2983,train
1019,186740.jpg,6172,train
1020,102742.jpg,7348,train
1021,117194.jpg,545,train
1022,024512.jpg,4884,train
1023,142948.jpg,4102,test
1024,028815.jpg,6355,train
1025,194637.jpg,8520,val
1026,112395.jpg,9362,test
1027,028101.jpg,8448,train
1028,063654.jpg,5902,train
1029,110774.jpg,10127,train
1030,202355.jpg,7883,train
1031,185720.jpg,8951,test
1032,181175.jpg,4696,train
1033,183980.jpg,6301,train
1034,035684.jpg,3678,train
1035,171227.jpg,3864,train
1036,096433.jpg,5883,val
1037,190184.jpg,8945,train
1038,190500.jpg,10062,train
1039,161222.jpg,2331,test
1040,202522.jpg,5663,val
1041,001157.jpg,5706,val
1042,103669.jpg,4923,val
1043,059975.jpg,6339,train
1044,133824.jpg,6449,train
1045,146494.jpg,5007,train
1046,193156.jpg,6284,train
1047,135281.jpg,2238,test
1048,182662.jpg,5301,train
1049,169267.jpg,1625,val
1050,015358.jpg,8500,train
1051,031093.jpg,4872,val
1052,078745.jpg,7004,val
1053,178578.jpg,2393,test
1054,125753.jpg,2046,train
1055,121324.jpg,9027,val
1056,036293.jpg,8939,train
1057,158037.jpg,2111,val
1058,161594.jpg,7142,train
1059,202331.jpg,9010,train
1060,175240.jpg,3113,train
1061,192826.jpg,5325,val
1062,015440.jpg,291,train
1063,125074.jpg,8882,test
1064,104852.jpg,9179,train
1065,186919.jpg,10102,train
1066,188522.jpg,5281,train
1067,120910.jpg,6142,val
1068,182638.jpg,7760,test
1069,190763.jpg,5539,train
1070,026334.jpg,3280,train
1071,161085.jpg,5178,train
1072,114430.jpg,8513,train
1073,176579.jpg,4261,train
1074,070758.jpg,6576,test
1075,102559.jpg,433,train
1076,150420.jpg,4166,train
1077,124192.jpg,1153,train
1078,180883.jpg,2374,train
1079,167715.jpg,4077,val
1080,092529.jpg,5473,train
1081,001205.jpg,5225,train
1082,021985.jpg,6343,test
1083,026389.jpg,9646,train
1084,118809.jpg,9945,val
1085,181795.jpg,1934,test
1086,127720.jpg,5239,train
1087,129691.jpg,2562,train
1088,145074.jpg,8748,train
1089,086629.jpg,4819,train
1090,176982.jpg,3157,train
1091,036393.jpg,3090,train
1092,057560.jpg,2240,val
1093,028266.jpg,8518,train
1094,159665.jpg,6662,train
1095,058671.jpg,4914,train
1096,163264.jpg,4861,test
1097,167847.jpg,3556,val
1098,160585.jpg,6860,train
1099,047422.jpg,2120,train
1100,118559.jpg,1513,train
1101,151021.jpg,9166,test
1102,122923.jpg,1535,train
1103,201234.jpg,8715,train
1104,006200.jpg,6631,val
1105,121797.jpg,2332,train
1106,147293.jpg,5472,train
1107,146997.jpg,6031,val
1108,146955.jpg,9026,val
1109,145148.jpg,6562,train
1110,046095.jpg,3681,train
1111,039869.jpg,3504,test
1112,200989.jpg,5224,test
1113,152271.jpg,5122,train
1114,162697.jpg,1170,train
1115,003479.jpg,5140,train
1116,017332.jpg,4923,train
1117,143098.jpg,1805,train
1118,098743.jpg,6422,train
1119,019149.jpg,8148,test
1120,097239.jpg,1568,train
1121,042600.jpg,10175,train
1122,028225.jpg,8867,train
1123,180296.jpg,1440,train
1124,054845.jpg,951,train
1125,083752.jpg,2610,val
1126,038363.jpg,3854,train
1127,012832.jpg,8551,val
1128,033900.jpg,6576,train
1129,036054.jpg,5093,train
1130,025012.jpg,7001,train
1131,061674.jpg,4853,test
1132,194649.jpg,7607,train
1133,039959.jpg,1761,test
1134,070182.jpg,1723,train
1135,061296.jpg,8748,train
1136,145699.jpg,8189,train
1137,003256.jpg,5291,train
1138,062086.jpg,6296,train
1139,117107.jpg,8946,train
1140,109031.jpg,8957,train
1141,142716.jpg,2006,train
1142,154943.jpg,4310,test
1143,074802.jpg,5313,train
1144,200491.jpg,8951,val
1145,192868.jpg,10006,train
1146,156945.jpg,2892,val
1147,029460.jpg,8987,train
1148,196445.jpg,10077,train
1149,089556.jpg,4014,train
1150,020142.jpg,2983,train
1151,139101.jpg,7238,train
1152,079604.jpg,8632,train
1153,053999.jpg,3135,train
1154,090071.jpg,9187,train
1155,051234.jpg,3167,train
1156,044081.jpg,8860,train
1157,074136.jpg,1423,train
1158,065527.jpg,3788,train
1159,106757.jpg,1725,val
1160,097979.jpg,7881,test
1161,084577.jpg,2168,train
1162,118071.jpg,2194,test
1163,082531.jpg,6161,train
1164,100720.jpg,38,train
1165,064399.jpg,5519,val
1166,155041.jpg,9290,train
1167,119732.jpg,6585,test
1168,192481.jpg,8853,train
1169,081060.jpg,3338,train
1170,196179.jpg,8793,train
1171,091670.jpg,2066,train
1172,086897.jpg,8956,train
1173,142571.jpg,1944,train
1174,155438.jpg,2429,train
1175,141426.jpg,1550,train
1176,088028.jpg,4238,train
1177,134688.jpg,614,train
1178,198215.jpg,5966,train
1179,021503.jpg,5274,train
1180,195242.jpg,5061,test
1181,053983.jpg,8313,val
1182,093806.jpg,8693,train
1183,178906.jpg,1877,test
1184,197890.jpg,5770,train
1185,065592.jpg,4747,train
1186,036164.jpg,5688,train
1187,101427.jpg,2201,train
1188,086595.jpg,1810,test
1189,196198.jpg,6708,val
1190,088539.jpg,6705,test
1191,011187.jpg,3845,train
1192,100619.jpg,3719,test
1193,179252.jpg,114,test
1194,013908.jpg,78,train
1195,115936.jpg,4338,val
1196,153588.jpg,4986,train
1197,176606.jpg,1090,train
1198,038697.jpg,9843,test
1199,187610.jpg,9769,test
1200,049579.jpg,5951,test
1201,074102.jpg,6204,test
1202,127764.jpg,1568,test
1203,094745.jpg,1589,train
1204,134810.jpg,8643,test
1205,150221.jpg,8831,val
1206,042527.jpg,3562,test
1207,077605.jpg,1624,train
1208,068101.jpg,4190,val
1209,181205.jpg,2195,val
1210,171239.jpg,4311,train
1211,141434.jpg,5263,train
1212,069237.jpg,3587,train
1213,135046.jpg,433,train
1214,080101.jpg,4577,train
1215,098219.jpg,4251,train
1216,133775.jpg,2073,train
1217,025791.jpg,2193,val
1218,046664.jpg,8440,test
1219,192206.jpg,9737,train
1220,121999.jpg,6385,train
1221,163062.jpg,1043,train
1222,116052.jpg,6603,train
1223,059594.jpg,9701,test
1224,093925.jpg,1467,val
1225,096243.jpg,3522,train
1226,120214.jpg,5326,train
1227,118209.jpg,7422,train
1228,187333.jpg,8793,train
1229,008315.jpg,8722,train
1230,175462.jpg,3134,train
1231,159598.jpg,3022,train
1232,122448.jpg,8930,train
1233,134964.jpg,1947,test
1234,108652.jpg,5775,train
1235,201838.jpg,6090,train
1236,192316.jpg,5159,test
1237,137071.jpg,5086,test
1238,123399.jpg,6585,train
1239,098235.jpg,2236,test
1240,071213.jpg,7423,train
1241,114025.jpg,3981,train
1242,005978.jpg,487,test
1243,156190.jpg,3020,train
1244,083516.jpg,7386,train
1245,133154.jpg,2325,train
1246,142168.jpg,5428,train
1247,109420.jpg,7081,train
1248,090732.jpg,4610,train
1249,011116.jpg,6562,test
1250,195437.jpg,6370,train
1251,194043.jpg,7395,train
1252,152937.jpg,273,train
1253,131103.jpg,5242,train
1254,001701.jpg,9967,train
1255,069165.jpg,8440,train
1256,147450.jpg,4554,train
1257,059497.jpg,6596,train
1258,183130.jpg,5888,val
1259,127947.jpg,5928,train
1260,164907.jpg,2087,test
1261,076006.jpg,6200,train
1262,019992.jpg,6046,train
1263,099118.jpg,4292,train
1264,137937.jpg,8275,val
1265,195295.jpg,10132,train
1266,093827.jpg,5046,train
1267,099232.jpg,10167,train
1268,175125.jpg,1440,train
1269,164184.jpg,953,val
1270,088661.jpg,6365,val
1271,181307.jpg,3255,train
1272,201515.jpg,10108,train
1273,021378.jpg,7743,train
1274,017970.jpg,8011,test
1275,113966.jpg,4693,train
1276,098965.jpg,3084,train
1277,177396.jpg,4441,train
1278,041993.jpg,8028,val
1279,081659.jpg,3148,val
1280,066541.jpg,4473,test
1281,038324.jpg,4225,train
1282,135222.jpg,7309,train
1283,191577.jpg,9194,train
1284,158589.jpg,1054,test
1285,173907.jpg,4311,train
1286,186276.jpg,5799,train
1287,066673.jpg,1474,train
1288,202579.jpg,8715,train
1289,161450.jpg,5176,train
1290,065092.jpg,6452,train
1291,082340.jpg,7074,train
1292,168009.jpg,4302,val
1293,016451.jpg,1368,test
1294,041254.jpg,1092,train
1295,169639.jpg,1455,train
1296,102095.jpg,993,train
1297,048343.jpg,5416,train
1298,047902.jpg,7826,train
1299,101272.jpg,5101,train
1300,040295.jpg,6066,val
1301,041458.jpg,4710,train
1302,133726.jpg,1218,train
1303,020744.jpg,1574,val
1304,201616.jpg,5223,val
1305,037554.jpg,9935,train
1306,163026.jpg,4516,train
1307,143423.jpg,3504,train
1308,022410.jpg,4395,train
1309,066106.jpg,3127,train
1310,201807.jpg,4931,train
1311,139299.jpg,4338,train
1312,051362.jpg,6108,val
1313,106554.jpg,8558,train
1314,143123.jpg,5181,train
1315,040735.jpg,4863,val
1316,052934.jpg,4070,test
1317,075400.jpg,4392,val
1318,157559.jpg,10174,test
1319,063807.jpg,1481,train
1320,064164.jpg,742,train
1321,069752.jpg,3882,train
1322,051575.jpg,8968,train
1323,201050.jpg,9864,train
1324,105709.jpg,6997,train
1325,121045.jpg,4268,train
1326,080820.jpg,9697,val
1327,170831.jpg,2546,train
1328,005265.jpg,2820,train
1329,093646.jpg,3915,train
1330,041696.jpg,4527,train
1331,026221.jpg,5896,train
1332,090965.jpg,7768,train
1333,054787.jpg,2031,train
1334,132098.jpg,5386,train
1335,028483.jpg,5029,train
1336,187174.jpg,9755,train
1337,123507.jpg,7571,val
1338,103567.jpg,4648,train
1339,200804.jpg,10006,val
1340,046765.jpg,6806,val
1341,055938.jpg,5479,val
1342,098679.jpg,6675,train
1343,093340.jpg,4146,train
1344,055590.jpg,4061,val
1345,033870.jpg,2863,train
1346,178159.jpg,3040,train
1347,148145.jpg,7083,train
1348,095978.jpg,1711,train
1349,122124.jpg,4114,train
1350,115609.jpg,5902,val
1351,110370.jpg,8989,train
1352,007777.jpg,1535,val
1353,027762.jpg,4136,train
1354,025721.jpg,2349,train
1355,189006.jpg,9086,train
1356,106538.jpg,951,train
1357,105411.jpg,6367,val
1358,172650.jpg,1708,train
1359,114259.jpg,9821,train
1360,030399.jpg,9946,test
1361,187657.jpg,9178,train
1362,143376.jpg,9090,train
1363,116379.jpg,6683,train
1364,021386.jpg,8677,train
1365,095417.jpg,1377,train
1366,199601.jpg,5426,train
1367,112409.jpg,4620,val
1368,032585.jpg,7719,train
1369,030690.jpg,5694,val
1370,002776.jpg,9176,train
1371,041668.jpg,2124,train
1372,128688.jpg,10080,train
1373,199112.jpg,10006,train
1374,097963.jpg,363,train
1375,159839.jpg,8747,train
1376,167173.jpg,4076,val
1377,157393.jpg,5566,train
1378,094395.jpg,3167,val
1379,152537.jpg,1448,test
1380,044043.jpg,6343,train
1381,011802.jpg,9315,train
1382,176177.jpg,4242,test
1383,113599.jpg,2156,train
1384,016337.jpg,8916,train
1385,030002.jpg,8928,train
1386,144167.jpg,6346,test
1387,012279.jpg,8586,train
1388,061226.jpg,3730,test
1389,179022.jpg,4740,val
1390,104327.jpg,1493,test
1391,178148.jpg,3755,test
1392,189966.jpg,5941,train
1393,075510.jpg,8693,val
1394,062080.jpg,3185,train
1395,190027.jpg,6370,train
1396,101534.jpg,4146,val
1397,187274.jpg,6958,train
1398,124381.jpg,2067,train
1399,131796.jpg,6412,val
1400,145660.jpg,5897,train
1401,130890.jpg,6675,train
1402,056483.jpg,8151,train
1403,097470.jpg,5897,test
1404,165732.jpg,2411,train
1405,141874.jpg,8972,train
1406,074185.jpg,9315,val
1407,022447.jpg,6076,train
1408,100243.jpg,6440,train
1409,143080.jpg,9302,train
1410,138407.jpg,5225,train
1411,051604.jpg,6474,train
1412,079844.jpg,6400,train
1413,015899.jpg,7569,train
1414,132601.jpg,8875,train
1415,160947.jpg,8072,train
1416,080095.jpg,4292,train
1417,060847.jpg,9144,train
1418,187637.jpg,8657,test
1419,196155.jpg,8495,train
1420,036556.jpg,4437,train
1421,049802.jpg,3186,train
1422,057250.jpg,4573,test
1423,164258.jpg,2547,train
1424,202273.jpg,5444,val
1425,116292.jpg,1757,train
1426,088954.jpg,3413,val
1427,178947.jpg,2546,val
1428,172240.jpg,1415,train
1429,120793.jpg,9886,train
1430,163770.jpg,1164,val
1431,082227.jpg,6696,train
1432,046916.jpg,1351,train
1433,058967.jpg,1359,train
1434,129717.jpg,5951,train
1435,142026.jpg,2613,test
1436,021272.jpg,8460,train
1437,181231.jpg,4372,test
1438,058883.jpg,4462,train
1439,109865.jpg,6555,train
1440,130851.jpg,4811,val
1441,087359.jpg,6936,train
1442,015007.jpg,1840,train
1443,034725.jpg,8341,val
1444,156671.jpg,10149,train
1445,161916.jpg,2831,train
1446,066543.jpg,1565,train
1447,007402.jpg,4950,train
1448,013018.jpg,5866,train
1449,163132.jpg,3811,train
1450,115464.jpg,4027,val
1451,011869.jpg,8546,train
1452,077825.jpg,2580,train
1453,070403.jpg,5176,train
1454,071742.jpg,4710,test
1455,052647.jpg,7386,val
1456,033567.jpg,5234,val
1457,052623.jpg,2880,train
1458,062279.jpg,2972,train
1459,084071.jpg,7743,test
1460,046705.jpg,800,train
1461,058482.jpg,8089,train
1462,134410.jpg,8638,train
1463,128433.jpg,3648,val
1464,124724.jpg,5938,test
1465,186985.jpg,5426,train
1466,056125.jpg,6314,train
1467,084217.jpg,8868,test
1468,080920.jpg,6290,train
1469,063071.jpg,8578,test
1470,099556.jpg,8898,test
1471,188611.jpg,10108,train
1472,128619.jpg,3993,test
1473,082311.jpg,1749,train
1474,146668.jpg,1446,test
1475,144357.jpg,2805,train
1476,042622.jpg,4143,train
1477,196804.jpg,5799,train
1478,133335.jpg,2046,train
1479,068716.jpg,4828,train
1480,126241.jpg,7426,train
1481,014129.jpg,9915,test
1482,011213.jpg,5120,val
1483,096123.jpg,4853,train
1484,048905.jpg,3084,val
1485,151830.jpg,8586,val
1486,156345.jpg,6574,train
1487,126725.jpg,7611,train
1488,184046.jpg,7282,train
1489,073879.jpg,9151,train
1490,013226.jpg,6746,test
1491,046763.jpg,6614,train
1492,094229.jpg,4571,val
1493,076046.jpg,6461,test
1494,010962.jpg,3398,test
1495,098444.jpg,9341,train
1496,033400.jpg,5452,train
1497,094511.jpg,9362,train
1498,151772.jpg,567,train
1499,118467.jpg,5246,val
1500,079717.jpg,7233,train
1501,150507.jpg,6394,val
1502,148883.jpg,4593,val
1503,056680.jpg,7003,val
1504,016823.jpg,742,train
1505,021439.jpg,7845,train
1506,172716.jpg,4773,train
1507,039939.jpg,9027,train
1508,034067.jpg,2791,train
1509,032367.jpg,1817,test
1510,151003.jpg,565,train
1511,140187.jpg,4720,train
1512,112891.jpg,5416,train
1513,074158.jpg,1672,val
1514,121320.jpg,5046,test
1515,021593.jpg,5029,train
1516,083427.jpg,5532,train
1517,093550.jpg,1361,train
1518,181885.jpg,4141,train
1519,137236.jpg,4908,train
1520,158885.jpg,9302,val
1521,185352.jpg,9246,test
1522,078037.jpg,3130,val
1523,022437.jpg,5512,train
1524,109118.jpg,4048,val
1525,151220.jpg,4373,test
1526,064169.jpg,10010,train
1527,139339.jpg,3272,train
1528,014120.jpg,1014,train
1529,057373.jpg,5901,train
1530,197321.jpg,8774,val
1531,175693.jpg,3508,val
1532,191128.jpg,5128,test
1533,071023.jpg,4744,train
1534,035915.jpg,1471,val
1535,069206.jpg,4137,train
1536,156125.jpg,8747,train
1537,072016.jpg,7367,train
1538,138687.jpg,6081,train
1539,152302.jpg,65,train
1540,033022.jpg,8286,train
1541,092536.jpg,3835,train
1542,109819.jpg,4532,test
1543,180934.jpg,1469,test
1544,110402.jpg,8379,train
1545,103277.jpg,2861,val
1546,180494.jpg,1151,train
1547,132116.jpg,3184,train
1548,154406.jpg,6161,train
1549,016956.jpg,295,train
1550,143082.jpg,3915,train
1551,093001.jpg,5225,train
1552,181755.jpg,4493,train
1553,172044.jpg,4602,train
1554,071792.jpg,10080,val
1555,093379.jpg,6128,train
1556,169232.jpg,981,test
1557,088739.jpg,7719,train
1558,151879.jpg,6369,train
1559,006815.jpg,9041,train
1560,190801.jpg,9768,val
1561,193519.jpg,4996,test
1562,188918.jpg,4931,test
1563,120412.jpg,1489,train
1564,008584.jpg,3338,train
1565,072046.jpg,85,train
1566,060453.jpg,2296,train
1567,087344.jpg,4181,train
1568,186299.jpg,9983,train
1569,125740.jpg,2331,train
1570,193127.jpg,5132,train
1571,093508.jpg,494,train
1572,176727.jpg,4602,train
1573,111854.jpg,7222,train
1574,094546.jpg,403,train
1575,065408.jpg,5896,test
1576,080262.jpg,10029,train
1577,053214.jpg,3706,train
1578,047933.jpg,4719,train
1579,198842.jpg,9276,val
1580,149275.jpg,6452,train
1581,164355.jpg,3521,val
1582,176029.jpg,2467,train
1583,074080.jpg,4421,train
1584,022748.jpg,2124,train
1585,106568.jpg,220,train
1586,115701.jpg,7673,test
1587,145959.jpg,1686,train
1588,024425.jpg,4438,test
1589,129081.jpg,9168,val
1590,068994.jpg,8457,test
1591,160590.jpg,4582,train
1592,017070.jpg,6936,test
1593,113409.jpg,1410,val
1594,127773.jpg,10086,train
1595,009990.jpg,5239,train
1596,145445.jpg,6365,train
1597,087032.jpg,8704,train
1598,007495.jpg,5320,train
1599,172697.jpg,4076,train
1600,089658.jpg,4236,train
1601,012833.jpg,6524,train
1602,110230.jpg,1011,train
1603,163712.jpg,1642,train
1604,149017.jpg,4628,train
1605,021559.jpg,8558,train
1606,063349.jpg,3207,val
1607,108536.jpg,7569,train
1608,144489.jpg,9821,test
1609,083901.jpg,4720,val
1610,104567.jpg,8876,train
1611,184009.jpg,7438,train
1612,119651.jpg,6725,train
1613,152187.jpg,3981,train
1614,143015.jpg,8597,test
1615,020548.jpg,7336,train
1616,041962.jpg,6354,train
1617,116368.jpg,8072,train
1618,045252.jpg,2017,train
1619,116943.jpg,2610,train
1620,121274.jpg,7346,val
1621,124088.jpg,4816,train
1622,127389.jpg,6288,train
1623,016370.jpg,4436,train
1624,009083.jpg,6079,val
1625,029852.jpg,4164,test
1626,145492.jpg,6947,train
1627,077301.jpg,78,train
1628,067661.jpg,6235,train
1629,128686.jpg,1439,train
1630,045904.jpg,10021,val
1631,194296.jpg,6424,train
1632,202055.jpg,5663,test
1633,003918.jpg,4315,train
1634,169605.jpg,4712,train
1635,019216.jpg,8693,train
1636,153917.jpg,9123,test
1637,175242.jpg,4460,train
1638,021885.jpg,1305,train
1639,021618.jpg,6290,train
1640,138775.jpg,147,train
1641,111452.jpg,8820,train
1642,125592.jpg,487,val
1643,178619.jpg,4302,val
1644,024226.jpg,1061,train
1645,081137.jpg,9878,train
1646,167452.jpg,4706,test
1647,160263.jpg,1062,train
1648,158912.jpg,4884,test
1649,199881.jpg,8853,train
1650,001009.jpg,2808,val
1651,147137.jpg,1585,val
1652,060890.jpg,9821,train
1653,101669.jpg,5474,train
1654,125434.jpg,4879,train
1655,124642.jpg,2242,train
1656,103995.jpg,6546,train
1657,162983.jpg,4049,train
1658,148686.jpg,6280,train
1659,104336.jpg,9705,train
1660,034583.jpg,7074,train
1661,132443.jpg,5449,train
1662,133161.jpg,7353,train
1663,011903.jpg,6180,train
1664,179726.jpg,1164,train
1665,024654.jpg,2938,val
1666,045048.jpg,8943,train
1667,186574.jpg,9807,train
1668,078212.jpg,2249,train
1669,016176.jpg,3205,val
1670,154516.jpg,6340,val
1671,106459.jpg,2930,train
1672,194033.jpg,4943,train
1673,134740.jpg,9818,train
1674,114947.jpg,7260,train
1675,031888.jpg,6214,train
1676,070067.jpg,4135,train
1677,155557.jpg,5340,train
1678,041326.jpg,7422,test
1679,042333.jpg,4724,train
1680,041900.jpg,10055,train
1681,086156.jpg,3203,val
1682,093080.jpg,1993,train
1683,158203.jpg,7309,train
1684,134093.jpg,4321,train
1685,194068.jpg,9178,train
1686,197517.jpg,8715,train
1687,071735.jpg,8609,train
1688,016881.jpg,7336,train
1689,130293.jpg,1443,train
1690,066928.jpg,2231,test
1691,086942.jpg,4664,test
1692,061620.jpg,4722,train
1693,133489.jpg,4087,train
1694,102614.jpg,562,val
1695,094716.jpg,3056,train
1696,120938.jpg,6371,train
1697,129324.jpg,5394,train
1698,011082.jpg,894,train
1699,181342.jpg,2496,train
1700,078137.jpg,5748,test
1701,062946.jpg,4419,train
1702,074259.jpg,1977,train
1703,153653.jpg,4532,train
1704,090139.jpg,8876,train
1705,118142.jpg,6675,train
1706,014988.jpg,3706,train
1707,119518.jpg,1744,train
1708,110887.jpg,8875,val
1709,074169.jpg,3090,train
1710,008506.jpg,9017,val
1711,087745.jpg,3364,train
1712,192285.jpg,6650,train
1713,002564.jpg,3436,train
1714,067968.jpg,305,train
1715,007890.jpg,10021,val
1716,007823.jpg,6955,train
1717,046960.jpg,6802,train
1718,166812.jpg,2002,test
1719,079516.jpg,5147,train
1720,005152.jpg,3817,train
1721,071198.jpg,8374,train
1722,182052.jpg,4312,test
1723,050195.jpg,6182,train
1724,156023.jpg,3623,train
1725,180265.jpg,3033,train
1726,106427.jpg,2261,val
1727,088348.jpg,1537,train
1728,027541.jpg,5903,train
1729,192209.jpg,4996,train
1730,188282.jpg,5457,test
1731,109677.jpg,8419,val
1732,058226.jpg,8644,train
1733,079768.jpg,8812,train
1734,064790.jpg,5147,train
1735,198832.jpg,6857,train
1736,196912.jpg,5148,test
1737,041401.jpg,3500,train
1738,081904.jpg,6308,train
1739,109309.jpg,2288,val
1740,047200.jpg,6354,train
1741,001224.jpg,1467,val
1742,111044.jpg,4070,train
